time,temp
1542309113059,731
1542309114066,731
1542309115061,731
1542309116066,731
1542309117063,731
1542309118069,731
1542309119069,731
1542309120070,731
1542309121083,731
1542309122072,731
1542309123078,731
1542309124074,731
1542309125079,731
1542309126086,731
1542309127082,731
1542309128085,731
1542309129083,731
1542309130088,731
1542309131085,731
1542309132090,731
1542309133087,731
1542309134092,731
1542309135097,731
1542309136094,732
1542309137099,731
1542309138097,731
1542309139101,731
1542309140109,731
1542309141103,731
1542309142108,732
1542309143104,732
1542309144110,731
1542309145107,731
1542309146112,731
1542309147119,731
1542309148113,732
1542309149118,731
1542309150115,731
1542309151121,731
1542309152118,731
1542309153122,732
1542309154120,731
1542309155124,731
1542309156137,731
1542309157125,731
1542309158132,732
1542309159129,732
1542309160133,731
1542309161140,731
1542309162140,731
1542309163140,731
1542309164136,731
1542309165153,732
1542309166140,732
1542309167143,731
1542309168162,731
1542309169145,731
1542309170151,732
1542309171160,731
1542309172153,731
1542309173151,731
1542309174161,731
1542309175152,732
1542309176158,732
1542309177167,731
1542309178159,731
1542309179165,731
1542309180169,732
1542309181167,732
1542309182164,731
1542309183174,731
1542309184171,731
1542309185170,731
1542309186176,731
1542309187173,732
1542309188178,731
1542309189176,731
1542309190179,731
1542309191180,731
1542309192181,731
1542309193187,731
1542309194184,732
1542309195188,731
1542309196186,732
1542309197190,731
1542309198188,732
1542309199193,732
1542309200197,732
1542309201195,732
1542309202198,732
1542309203196,732
1542309204202,732
1542309205199,732
1542309206204,732
1542309207207,732
1542309208206,732
1542309209210,731
1542309210207,732
1542309211213,732
1542309212215,732
1542309213214,732
1542309214219,732
1542309215216,732
1542309216221,732
1542309217219,732
1542309218223,732
1542309219220,732
1542309220226,732
1542309221229,732
1542309222228,732
1542309223231,732
1542309224229,732
1542309225233,732
1542309226231,732
1542309227236,732
1542309228238,733
1542309229239,732
1542309230241,732
1542309231240,732
1542309232245,732
1542309233243,733
1542309234247,733
1542309235244,733
1542309236249,733
1542309237253,732
1542309238250,732
1542309239255,733
1542309240253,733
1542309241257,732
1542309242265,732
1542309243258,732
1542309244264,733
1542309245262,733
1542309246266,733
1542309247263,733
1542309248267,732
1542309249265,732
1542309250270,733
1542309251275,733
1542309252271,733
1542309253277,733
1542309254274,733
1542309255278,732
1542309256276,732
1542309257279,733
1542309258278,733
1542309259283,733
1542309260287,733
1542309261285,733
1542309262289,733
1542309263286,733
1542309264291,733
1542309265298,733
1542309266292,733
1542309267298,733
1542309268296,733
1542309269300,733
1542309270297,733
1542309271302,733
1542309272303,732
1542309273303,732
1542309274310,733
1542309275305,733
1542309276310,733
1542309277307,732
1542309278312,732
1542309279311,732
1542309280313,733
1542309281321,733
1542309282317,733
1542309283320,733
1542309284318,733
1542309285321,733
1542309286319,733
1542309287324,733
1542309288326,733
1542309289327,733
1542309290331,732
1542309291329,733
1542309292333,734
1542309293330,733
1542309294335,733
1542309295332,733
1542309296337,733
1542309297341,733
1542309298339,733
1542309299342,733
1542309300340,733
1542309301345,732
1542309302343,733
1542309303347,734
1542309304354,734
1542309305350,733
1542309306354,733
1542309307351,733
1542309308356,733
1542309309354,733
1542309310358,733
1542309311358,733
1542309312361,733
1542309313365,733
1542309314361,734
1542309315367,734
1542309316364,733
1542309317369,733
1542309318377,733
1542309319370,733
1542309320375,734
1542309321373,733
1542309322377,733
1542309323374,733
1542309324380,733
1542309325376,734
1542309326381,734
1542309327380,734
1542309328383,733
1542309329388,733
1542309330384,733
1542309331390,734
1542309332387,733
1542309333391,733
1542309334399,733
1542309335395,733
1542309336398,734
1542309337396,734
1542309338399,734
1542309339398,733
1542309340403,733
1542309341406,733
1542309342405,734
1542309343412,734
1542309344406,733
1542309345411,733
1542309346408,733
1542309347414,733
1542309348412,733
1542309349415,733
1542309350422,733
1542309351417,733
1542309352424,733
1542309353420,733
1542309354424,733
1542309355422,733
1542309356425,733
1542309357427,733
1542309358429,733
1542309359433,733
1542309360431,734
1542309361433,734
1542309362433,734
1542309363437,733
1542309364445,733
1542309365439,734
1542309366444,734
1542309367441,733
1542309368444,733
1542309369443,733
1542309370448,733
1542309371445,734
1542309372450,734
1542309373447,734
1542309374452,733
1542309375455,733
1542309376453,733
1542309377459,734
1542309378455,733
1542309379461,733
1542309380462,733
1542309381463,733
1542309382468,733
1542309383465,734
1542309384470,734
1542309385467,733
1542309386472,733
1542309387469,733
1542309388474,734
1542309389478,733
1542309390476,733
1542309391481,733
1542309392478,733
1542309393483,734
1542309394484,733
1542309395485,733
1542309396489,733
1542309397486,733
1542309398492,733
1542309399490,733
1542309400493,733
1542309401493,733
1542309402495,733
1542309403501,734
1542309404498,731
1542309405502,733
1542309406500,733
1542309407504,733
1542309408512,730
1542309409507,728
1542309410511,733
1542309411509,732
1542309412512,733
1542309413511,733
1542309414514,733
1542309415522,733
1542309416518,733
1542309417522,733
1542309418520,733
1542309419524,733
1542309420522,733
1542309421525,733
1542309422533,733
1542309423529,733
1542309424533,733
1542309425531,733
1542309426534,733
1542309427533,733
1542309428538,733
1542309429537,733
1542309430539,733
1542309431544,733
1542309432542,733
1542309433546,733
1542309434543,733
1542309435549,733
1542309436546,733
1542309437550,733
1542309438548,733
1542309439552,733
1542309440556,733
1542309441554,733
1542309442559,733
1542309443555,733
1542309444561,733
1542309445557,733
1542309446563,733
1542309447567,733
1542309448565,733
1542309449569,734
1542309450567,733
1542309451571,733
1542309452571,733
1542309453573,732
1542309454578,733
1542309455576,733
1542309456580,733
1542309457578,733
1542309458581,733
1542309459588,733
1542309460585,733
1542309461589,733
1542309462586,732
1542309463591,733
1542309464589,733
1542309465593,732
1542309466590,733
1542309467595,733
1542309468594,732
1542309469597,733
1542309470601,733
1542309471600,733
1542309472604,733
1542309473601,733
1542309474606,733
1542309475603,733
1542309476609,733
1542309477613,733
1542309478609,733
1542309479615,733
1542309480613,733
1542309481617,733
1542309482615,733
1542309483618,733
1542309484624,733
1542309485620,733
1542309486626,733
1542309487623,733
1542309488628,733
1542309489626,733
1542309490630,733
1542309491634,733
1542309492631,733
1542309493636,733
1542309494634,733
1542309495638,733
1542309496646,733
1542309497640,733
1542309498645,733
1542309499643,733
1542309500648,733
1542309501645,733
1542309502649,733
1542309503657,733
1542309504652,733
1542309505656,733
1542309506654,733
1542309507657,733
1542309508656,733
1542309509660,733
1542309510657,733
1542309511663,733
1542309512667,733
1542309513664,733
1542309514668,733
1542309515667,733
1542309516670,733
1542309517677,733
1542309518672,733
1542309519678,733
1542309520675,733
1542309521678,733
1542309522677,733
1542309523682,733
1542309524678,733
1542309525684,733
1542309526691,733
1542309527685,733
1542309528691,733
1542309529687,733
1542309530693,733
1542309531690,733
1542309532695,733
1542309533695,733
1542309534696,733
1542309535704,733
1542309536699,733
1542309537704,733
1542309538701,733
1542309539705,733
1542309540712,733
1542309541708,733
1542309542713,733
1542309543710,732
1542309544714,733
1542309545713,733
1542309546716,733
1542309547723,733
1542309548719,733
1542309549716,733
1542309550722,733
1542309551726,733
1542309552722,733
1542309553728,733
1542309554727,733
1542309555730,733
1542309556734,734
1542309557732,733
1542309558736,733
1542309559734,733
1542309560739,733
1542309561736,733
1542309562741,732
1542309563743,733
1542309564743,733
1542309565746,733
1542309566744,733
1542309567750,733
1542309568757,733
1542309569752,733
1542309570757,733
1542309571755,733
1542309572759,733
1542309573757,734
1542309574760,734
1542309575761,733
1542309576764,733
1542309577768,733
1542309578765,733
1542309579769,733
1542309580768,733
1542309581773,733
1542309582780,733
1542309583774,733
1542309584777,733
1542309585776,733
1542309586780,733
1542309587778,733
1542309588783,733
1542309589781,733
1542309590784,733
1542309591793,733
1542309592786,733
1542309593792,733
1542309594790,733
1542309595793,733
1542309596792,733
1542309597797,733
1542309598794,733
1542309599798,733
1542309600803,733
1542309601801,733
1542309602804,733
1542309603803,733
1542309604808,733
1542309605809,733
1542309606809,733
1542309607813,733
1542309608812,733
1542309609815,733
1542309610814,733
1542309611819,733
1542309612815,733
1542309613820,733
1542309614824,733
1542309615822,733
1542309616826,734
1542309617824,733
1542309618829,733
1542309619837,733
1542309620831,733
1542309621836,733
1542309622832,733
1542309623838,733
1542309624835,732
1542309625840,733
1542309626840,733
1542309627842,733
1542309628847,733
1542309629844,733
1542309630849,733
1542309631846,733
1542309632851,733
1542309633851,733
1542309634853,733
1542309635856,733
1542309636855,733
1542309637860,733
1542309638856,733
1542309639861,733
1542309640869,733
1542309641864,733
1542309642867,733
1542309643865,733
1542309644869,733
1542309645867,733
1542309646873,733
1542309647874,733
1542309648874,733
1542309649871,733
1542309650876,733
1542309651880,733
1542309652878,733
1542309653883,733
1542309654879,733
1542309655885,733
1542309656882,733
1542309657887,733
1542309658892,733
1542309659889,733
1542309660893,733
1542309661890,733
1542309662896,733
1542309663898,733
1542309664898,733
1542309665902,734
1542309666899,733
1542309667904,733
1542309668902,733
1542309669906,733
1542309670905,733
1542309671908,733
1542309672913,733
1542309673911,733
1542309674915,733
1542309675913,733
1542309676916,733
1542309677924,733
1542309678920,733
1542309679917,734
1542309680922,733
1542309681926,733
1542309682924,733
1542309683927,733
1542309684935,734
1542309685930,733
1542309686934,733
1542309687933,733
1542309688937,733
1542309689935,734
1542309690940,733
1542309691936,733
1542309692942,733
1542309693939,734
1542309694943,734
1542309695948,733
1542309696945,733
1542309697950,733
1542309698949,733
1542309699952,734
1542309700959,734
1542309701953,733
1542309702959,733
1542309703955,734
1542309704961,734
1542309705958,733
1542309706962,733
1542309707960,733
1542309708966,734
1542309709969,734
1542309710967,733
1542309711971,733
1542309712970,734
1542309713974,734
1542309714974,733
1542309715976,733
1542309716980,733
1542309717977,734
1542309718986,734
1542309719980,734
1542309720985,733
1542309721983,733
1542309722987,734
1542309723991,734
1542309724995,733
1542309725993,733
1542309726991,734
1542309728006,734
1542309729003,734
1542309729998,734
1542309731006,733
1542309732000,734
1542309733005,734
1542309734012,733
1542309735006,733
1542309736006,734
1542309737015,734
1542309738012,734
1542309739011,733
1542309740017,734
1542309741012,734
1542309742017,734
1542309743025,734
1542309744020,734
1542309745024,734
1542309746021,734
1542309747027,734
1542309748025,734
1542309749029,734
1542309750036,734
1542309751031,734
1542309752035,733
1542309753032,733
1542309754037,573
1542309755035,734
1542309756039,734
1542309757039,734
1542309758041,734
1542309759046,734
1542309760044,734
1542309761049,734
1542309762047,734
1542309763050,734
1542309764058,734
1542309765052,734
1542309766058,734
1542309767056,734
1542309768059,734
1542309769058,734
1542309770062,734
1542309771059,734
1542309772064,734
1542309773061,734
1542309774066,734
1542309775071,734
1542309776069,734
1542309777073,734
1542309778072,734
1542309779075,734
1542309780072,734
1542309781085,734
1542309782082,734
1542309783080,734
1542309784084,734
1542309785092,734
1542309786085,734
1542309787091,734
1542309788089,734
1542309789093,734
1542309790091,735
1542309791094,734
1542309792102,734
1542309793096,734
1542309794102,735
1542309795100,734
1542309796104,734
1542309797102,734
1542309798105,734
1542309799106,735
1542309800107,734
1542309801115,734
1542309802110,734
1542309803115,735
1542309804113,735
1542309805117,734
1542309806124,734
1542309807118,735
1542309808123,735
1542309809122,735
1542309810126,734
1542309811124,734
1542309812127,735
1542309813134,735
1542309814129,735
1542309815135,734
1542309816132,735
1542309817137,735
1542309818135,735
1542309819138,735
1542309820139,735
1542309821140,735
1542309822148,735
1542309823143,735
1542309824147,735
1542309825146,735
1542309826149,735
1542309827156,735
1542309828152,735
1542309829155,735
1542309830154,735
1542309831158,735
1542309832155,735
1542309833161,735
1542309834158,735
1542309835163,735
1542309836160,735
1542309837165,735
1542309838170,735
1542309839168,735
1542309840171,735
1542309841170,735
1542309842173,735
1542309843180,735
1542309844176,735
1542309845181,735
1542309846178,735
1542309847182,735
1542309848179,735
1542309849185,735
1542309850186,735
1542309851187,735
1542309852192,736
1542309853189,736
1542309854193,736
1542309855191,735
1542309856196,735
1542309857192,736
1542309858198,736
1542309859202,735
1542309860200,735
1542309861204,736
1542309862202,736
1542309863207,735
1542309864204,735
1542309865209,736
1542309866214,736
1542309867210,735
1542309868216,735
1542309869213,735
1542309870218,735
1542309871219,735
1542309872220,735
1542309873224,735
1542309874222,735
1542309875226,735
1542309876225,735
1542309877229,735
1542309878227,735
1542309879231,736
1542309880235,735
1542309881234,735
1542309882238,735
1542309883235,735
1542309884240,735
1542309885238,735
1542309886243,735
1542309887246,736
1542309888245,735
1542309889248,736
1542309890246,735
1542309891251,736
1542309892251,735
1542309893253,735
1542309894258,735
1542309895255,736
1542309896260,736
1542309897258,736
1542309898262,735
1542309899260,736
1542309900263,736
1542309901269,735
1542309902267,735
1542309903271,735
1542309904268,736
1542309905272,736
1542309906280,736
1542309907275,735
1542309908280,736
1542309909277,736
1542309910281,736
1542309911280,735
1542309912283,736
1542309913282,736
1542309914286,736
1542309915283,735
1542309916288,736
1542309917292,736
1542309918290,736
1542309919295,736
1542309920292,736
1542309921296,736
1542309922301,736
1542309923299,736
1542309924303,736
1542309925301,736
1542309926306,736
1542309927313,698
1542309928308,736
1542309929305,736
1542309930310,736
1542309931314,736
1542309932311,736
1542309933317,736
1542309934317,736
1542309935319,736
1542309936324,735
1542309937321,736
1542309938326,736
1542309939323,736
1542309940328,736
1542309941326,736
1542309942330,736
1542309943334,736
1542309944332,736
1542309945335,736
1542309946334,736
1542309947339,736
1542309948346,736
1542309949341,736
1542309950345,736
1542309951343,736
1542309952348,736
1542309953344,736
1542309954350,736
1542309955347,736
1542309956352,736
1542309957355,736
1542309958354,736
1542309959357,736
1542309960355,736
1542309961360,736
1542309962358,736
1542309963363,736
1542309964363,736
1542309965365,736
1542309966368,736
1542309967366,736
1542309968371,736
1542309969369,736
1542309970374,736
1542309971377,737
1542309972375,736
1542309973380,736
1542309974377,736
1542309975382,737
1542309976381,736
1542309977384,736
1542309978389,736
1542309979386,737
1542309980391,737
1542309981389,736
1542309982393,736
1542309983401,736
1542309984395,736
1542309985399,736
1542309986397,736
1542309987402,736
1542309988400,737
1542309989404,736
1542309990411,736
1542309991406,736
1542309992411,737
1542309993409,736
1542309994413,736
1542309995411,737
1542309996414,737
1542309997412,737
1542309998417,736
1542309999414,737
1542310000420,737
1542310001423,736
1542310002422,736
1542310003425,737
1542310004423,737
1542310005428,736
1542310006426,736
1542310007431,737
1542310008434,737
1542310009433,736
1542310010437,736
1542310011434,737
1542310012439,737
1542310013442,736
1542310014441,736
1542310015444,736
1542310016443,736
1542310017448,736
1542310018444,736
1542310019450,736
1542310020458,736
1542310021451,736
1542310022459,736
1542310023453,736
1542310024459,736
1542310025456,736
1542310026461,736
1542310027468,736
1542310028462,736
1542310029470,736
1542310030464,736
1542310031470,736
1542310032467,736
1542310033472,736
1542310034475,736
1542310035473,737
1542310036473,737
1542310037475,736
1542310038480,737
1542310039478,737
1542310040482,736
1542310041489,736
1542310042484,736
1542310043489,737
1542310044486,737
1542310045491,736
1542310046488,737
1542310047493,737
1542310048500,736
1542310049495,736
1542310050502,737
1542310051498,737
1542310052503,736
1542310053500,736
1542310054504,737
1542310055512,736
1542310056506,736
1542310057511,737
1542310058509,737
1542310059514,737
1542310060511,736
1542310061515,736
1542310062523,737
1542310063518,737
1542310064522,736
1542310065520,737
1542310066524,737
1542310067522,737
1542310068525,736
1542310069535,737
1542310070529,737
1542310071533,736
1542310072530,736
1542310073535,737
1542310074534,737
1542310075536,737
1542310076534,737
1542310077539,737
1542310078544,736
1542310079542,736
1542310080546,737
1542310081544,737
1542310082548,737
1542310083556,737
1542310084549,737
1542310085555,736
1542310086552,736
1542310087557,736
1542310088555,737
1542310089559,737
1542310090558,736
1542310091561,737
1542310092566,736
1542310093564,736
1542310094568,736
1542310095566,737
1542310096572,736
1542310097569,736
1542310098573,737
1542310099577,737
1542310100575,736
1542310101578,736
1542310102577,737
1542310103580,737
1542310104588,737
1542310105584,736
1542310106588,737
1542310107585,737
1542310108590,736
1542310109589,737
1542310110591,737
1542310111599,737
1542310112594,736
1542310113599,737
1542310114596,737
1542310115601,736
1542310116599,737
1542310117603,737
1542310118610,737
1542310119605,736
1542310120610,737
1542310121608,737
1542310122612,737
1542310123611,737
1542310124613,737
1542310125611,737
1542310126616,737
1542310127614,737
1542310128619,737
1542310129622,737
1542310130620,737
1542310131626,736
1542310132634,737
1542310133627,737
1542310134635,737
1542310135630,737
1542310136634,737
1542310137630,736
1542310138637,736
1542310139644,736
1542310140639,737
1542310141640,737
1542310142640,737
1542310143646,736
1542310144642,737
1542310145647,737
1542310146645,736
1542310147649,737
1542310148656,737
1542310149652,737
1542310150656,737
1542310151654,737
1542310152657,737
1542310153656,737
1542310154661,737
1542310155659,737
1542310156663,737
1542310157667,737
1542310158665,737
1542310159668,737
1542310160667,737
1542310161672,736
1542310162671,737
1542310163674,737
1542310164679,737
1542310165676,737
1542310166681,736
1542310167679,737
1542310168683,737
1542310169691,736
1542310170684,737
1542310171690,737
1542310172687,737
1542310173692,736
1542310174689,737
1542310175692,737
1542310176700,737
1542310177696,737
1542310178694,737
1542310179698,737
1542310180702,737
1542310181699,737
1542310182705,737
1542310183703,737
1542310184707,737
1542310185715,737
1542310186709,737
1542310187714,737
1542310188711,736
1542310189715,737
1542310190714,737
1542310191717,737
1542310192715,737
1542310193720,737
1542310194725,737
1542310195722,736
1542310196726,737
1542310197725,737
1542310198728,737
1542310199730,737
1542310200731,738
1542310201735,738
1542310202733,737
1542310203737,737
1542310204736,738
1542310205739,738
1542310206747,737
1542310207742,738
1542310208746,738
1542310209744,738
1542310210749,737
1542310211746,738
1542310212751,737
1542310213753,737
1542310214753,738
1542310215757,738
1542310216755,738
1542310217760,736
1542310218757,737
1542310219762,737
1542310220761,737
1542310221763,737
1542310222761,737
1542310223765,737
1542310224771,737
1542310225768,737
1542310226771,737
1542310227779,737
1542310228775,737
1542310229776,737
1542310230777,737
1542310231781,737
1542310232778,737
1542310233784,738
1542310234781,738
1542310235785,737
1542310236803,737
1542310237788,738
1542310238792,738
1542310239796,737
1542310240794,737
1542310241792,738
1542310242801,737
1542310243793,737
1542310244799,738
1542310245810,738
1542310246801,738
1542310247804,737
1542310248814,738
1542310249807,738
1542310250804,737
1542310251819,737
1542310252817,738
1542310253812,738
1542310254820,737
1542310255813,737
1542310256818,738
1542310257827,737
1542310258821,736
1542310259820,737
1542310260828,737
1542310261827,737
1542310262825,737
1542310263832,737
1542310264827,737
1542310265830,737
1542310266838,738
1542310267833,737
1542310268831,737
1542310269836,737
1542310270841,738
1542310271838,737
1542310272842,737
1542310273840,738
1542310274844,738
1542310275843,738
1542310276845,737
1542310277852,738
1542310278848,737
1542310279853,737
1542310280851,738
1542310281855,738
1542310282862,738
1542310283856,737
1542310284864,738
1542310285858,738
1542310286863,737
1542310287862,737
1542310288866,738
1542310289863,738
1542310290867,738
1542310291872,738
1542310292871,738
1542310293874,738
1542310294873,737
1542310295876,738
1542310296878,738
1542310297879,738
1542310298883,738
1542310299882,738
1542310300885,738
1542310301883,738
1542310302888,738
1542310303895,738
1542310304890,738
1542310305894,738
1542310306892,738
1542310307896,738
1542310308894,738
1542310309899,738
1542310310897,738
1542310311901,738
1542310312905,738
1542310313903,738
1542310314907,738
1542310315905,738
1542310316908,738
1542310317917,738
1542310318911,738
1542310319915,738
1542310320913,738
1542310321918,738
1542310322916,737
1542310323921,737
1542310324917,738
1542310325923,738
1542310326920,737
1542310327925,738
1542310328929,738
1542310329926,737
1542310330932,738
1542310331928,738
1542310332934,738
1542310333931,738
1542310334935,737
1542310335940,738
1542310336938,737
1542310337942,737
1542310338940,738
1542310339944,738
1542310340944,738
1542310341945,738
1542310342951,738
1542310343947,738
1542310344953,737
1542310345951,738
1542310346955,738
1542310347963,737
1542310348956,738
1542310349963,738
1542310350958,738
1542310351963,738
1542310352961,738
1542310353965,738
1542310354973,738
1542310355968,738
1542310356968,738
1542310357968,738
1542310358973,738
1542310359972,739
1542310360976,738
1542310361974,738
1542310362977,738
1542310363985,738
1542310364980,738
1542310365984,737
1542310366983,738
1542310367987,738
1542310368985,738
1542310369988,737
1542310370996,738
1542310371991,738
1542310372995,738
1542310373993,738
1542310374997,738
1542310375995,738
1542310376999,738
1542310378002,738
1542310379002,738
1542310380006,737
1542310381010,738
1542310382009,738
1542310383006,738
1542310384011,738
1542310385008,738
1542310386013,738
1542310387010,738
1542310388014,738
1542310389020,738
1542310390016,738
1542310391021,738
1542310392019,738
1542310393023,738
1542310394020,738
1542310395024,738
1542310396030,738
1542310397027,738
1542310398032,738
1542310399029,738
1542310400034,738
1542310401039,738
1542310402035,738
1542310403041,738
1542310404037,738
1542310405042,738
1542310406040,738
1542310407043,738
1542310408051,738
1542310409045,738
1542310410051,739
1542310411049,738
1542310412052,738
1542310413051,739
1542310414054,738
1542310415061,738
1542310416056,738
1542310417064,739
1542310418059,738
1542310419063,738
1542310420060,738
1542310421067,738
1542310422064,738
1542310423068,738
1542310424075,739
1542310425070,738
1542310426075,738
1542310427073,738
1542310428077,738
1542310429074,738
1542310430079,738
1542310431080,738
1542310432080,738
1542310433088,738
1542310434082,738
1542310435087,738
1542310436084,738
1542310437090,738
1542310438097,737
1542310439092,737
1542310440096,737
1542310441104,739
1542310442098,738
1542310443095,738
1542310444100,739
1542310445108,739
1542310446102,738
1542310447107,738
1542310448104,739
1542310449109,738
1542310450107,738
1542310451111,739
1542310452111,739
1542310453112,738
1542310454110,739
1542310455116,739
1542310456119,738
1542310457117,738
1542310458121,739
1542310459129,739
1542310460123,738
1542310461121,739
1542310462126,739
1542310463131,738
1542310464128,739
1542310465133,739
1542310466130,739
1542310467134,739
1542310468134,739
1542310469137,738
1542310470141,738
1542310471139,739
1542310472142,739
1542310473141,738
1542310474145,739
1542310475152,739
1542310476148,738
1542310477149,739
1542310478149,739
1542310479154,739
1542310480152,738
1542310481156,739
1542310482159,739
1542310483157,738
1542310484155,739
1542310485160,739
1542310486165,739
1542310487162,739
1542310488166,739
1542310489164,739
1542310490167,739
1542310491175,739
1542310492169,739
1542310493174,739
1542310494172,739
1542310495176,739
1542310496174,738
1542310497177,739
1542310498175,739
1542310499180,739
1542310500184,739
1542310501181,739
1542310502186,738
1542310503185,739
1542310504188,739
1542310505195,739
1542310506190,739
1542310507195,739
1542310508193,739
1542310509196,739
1542310510195,739
1542310511199,739
1542310512200,739
1542310513201,739
1542310514205,739
1542310515204,739
1542310516206,739
1542310517205,739
1542310518209,739
1542310519207,739
1542310520211,739
1542310521216,738
1542310522213,739
1542310523217,739
1542310524215,738
1542310525220,739
1542310526227,739
1542310527221,739
1542310528225,739
1542310529223,739
1542310530228,739
1542310531225,739
1542310532230,739
1542310533238,739
1542310534232,739
1542310535229,739
1542310536234,739
1542310537238,739
1542310538236,739
1542310539240,739
1542310540238,739
1542310541242,739
1542310542241,739
1542310543244,739
1542310544248,739
1542310545246,739
1542310546251,738
1542310547248,739
1542310548252,739
1542310549260,738
1542310550254,739
1542310551259,738
1542310552257,738
1542310553260,739
1542310554258,739
1542310555263,738
1542310556271,739
1542310557265,739
1542310558269,738
1542310559267,739
1542310560271,739
1542310561269,739
1542310562273,738
1542310563276,739
1542310564275,738
1542310565282,738
1542310566276,739
1542310567282,739
1542310568279,738
1542310569284,739
1542310570284,738
1542310571286,738
1542310572291,739
1542310573288,739
1542310574292,739
1542310575289,739
1542310576294,739
1542310577292,739
1542310578295,739
1542310579303,739
1542310580297,739
1542310581303,738
1542310582299,739
1542310583304,739
1542310584312,739
1542310585307,739
1542310586304,739
1542310587307,739
1542310588313,739
1542310589311,739
1542310590315,739
1542310591312,739
1542310592316,739
1542310593316,739
1542310594319,738
1542310595323,739
1542310596321,739
1542310597325,738
1542310598323,739
1542310599327,739
1542310600324,738
1542310601328,739
1542310602334,739
1542310603331,739
1542310604335,739
1542310605335,739
1542310606336,739
1542310607344,738
1542310608340,739
1542310609344,739
1542310610342,739
1542310611346,739
1542310612343,739
1542310613347,739
1542310614344,739
1542310615350,739
1542310616354,739
1542310617352,739
1542310618355,739
1542310619364,739
1542310620358,739
1542310621362,739
1542310622360,738
1542310623364,739
1542310624362,739
1542310625366,739
1542310626364,739
1542310627368,739
1542310628375,739
1542310629370,739
1542310630374,739
1542310631372,739
1542310632377,739
1542310633373,739
1542310634378,739
1542310635375,739
1542310636381,739
1542310637385,739
1542310638383,738
1542310639385,738
1542310640384,738
1542310641388,738
1542310642385,738
1542310643391,739
1542310644392,738
1542310645392,738
1542310646397,738
1542310647395,738
1542310648399,738
1542310649396,738
1542310650401,738
1542310651399,738
1542310652402,739
1542310653406,738
1542310654405,738
1542310655409,739
1542310656406,738
1542310657411,738
1542310658419,739
1542310659413,738
1542310660418,738
1542310661414,739
1542310662419,739
1542310663416,738
1542310664421,739
1542310665417,738
1542310666423,738
1542310667428,739
1542310668425,739
1542310669428,738
1542310670427,739
1542310671431,738
1542310672440,738
1542310673433,739
1542310674433,738
1542310675434,738
1542310676440,739
1542310677438,738
1542310678442,738
1542310679439,739
1542310680443,739
1542310681446,738
1542310682445,739
1542310683450,739
1542310684448,738
1542310685452,739
1542310686450,738
1542310687453,739
1542310688461,738
1542310689455,739
1542310690460,738
1542310691458,738
1542310692462,739
1542310693460,739
1542310694463,733
1542310695461,739
1542310696466,738
1542310697474,738
1542310698468,739
1542310699472,739
1542310700470,738
1542310701474,739
1542310702471,736
1542310703477,738
1542310704481,739
1542310705478,739
1542310706482,738
1542310707480,739
1542310708485,739
1542310709482,738
1542310710487,739
1542310711489,739
1542310712489,739
1542310713493,739
1542310714490,739
1542310715495,739
1542310716493,738
1542310717497,739
1542310718504,735
1542310719499,739
1542310720504,739
1542310721502,739
1542310722506,739
1542310723504,738
1542310724508,740
1542310725506,739
1542310726510,739
1542310727514,739
1542310728512,738
1542310729516,738
1542310730514,739
1542310731519,739
1542310732520,739
1542310733521,739
1542310734525,739
1542310735523,739
1542310736526,739
1542310737525,739
1542310738528,739
1542310739536,738
1542310740532,739
1542310741536,733
1542310742533,739
1542310743538,739
1542310744535,739
1542310745539,702
1542310746546,730
1542310747542,739
1542310748545,739
1542310749544,739
1542310750549,739
1542310751546,737
1542310752550,736
1542310753552,736
1542310754553,736
1542310755556,736
1542310756554,736
1542310757558,736
1542310758556,737
1542310759562,737
1542310760560,737
1542310761563,737
1542310762567,737
1542310763565,736
1542310764570,737
1542310765568,735
1542310766572,735
1542310767569,736
1542310768574,735
1542310769579,734
1542310770575,735
1542310771581,735
1542310772588,734
1542310773582,734
1542310774587,733
1542310775585,733
1542310776590,733
1542310777586,733
1542310778591,732
1542310779589,732
1542310780592,732
1542310781600,731
1542310782595,731
1542310783599,731
1542310784598,730
1542310785601,729
1542310786599,730
1542310787604,729
1542310788601,729
1542310789606,729
1542310790610,728
1542310791608,727
1542310792613,727
1542310793609,726
1542310794614,724
1542310795622,725
1542310796617,725
1542310797622,722
1542310798619,723
1542310799623,724
1542310800622,723
1542310801625,722
1542310802633,723
1542310803627,721
1542310804632,721
1542310805630,722
1542310806634,718
1542310807632,720
1542310808635,720
1542310809634,719
1542310810638,718
1542310811642,719
1542310812640,718
1542310813644,717
1542310814642,717
1542310815646,716
1542310816654,716
1542310817647,716
1542310818653,717
1542310819650,716
1542310820655,715
1542310821653,715
1542310822656,715
1542310823663,715
1542310824658,715
1542310825663,714
1542310826661,714
1542310827665,709
1542310828663,713
1542310829667,712
1542310830665,712
1542310831670,711
1542310832674,711
1542310833671,711
1542310834676,710
1542310835673,710
1542310836676,709
1542310837679,709
1542310838680,708
1542310839684,708
1542310840682,708
1542310841685,707
1542310842684,706
1542310843688,706
1542310844695,706
1542310845691,705
1542310846688,705
1542310847693,702
1542310848697,704
1542310849694,703
1542310850698,702
1542310851696,702
1542310852701,702
1542310853699,701
1542310854703,701
1542310855708,701
1542310856704,699
1542310857708,700
1542310858707,700
1542310859717,699
1542310860714,699
1542310861713,699
1542310862727,698
1542310863716,697
